year,month,day,decimal,average,ndays,1_year_ago,10_years_ago,increase_since_1800
2020.0,11.0,8.0,2020.8538,412.98,7.0,410.43,388.37,135.22
2020.0,11.0,15.0,2020.873,412.74,6.0,410.38,389.01,134.63
2020.0,11.0,22.0,2020.8921,414.04,6.0,410.85,389.68,135.6
2020.0,11.0,29.0,2020.9112,413.97,7.0,411.18,389.88,135.2
2020.0,12.0,6.0,2020.9303,413.6,7.0,411.49,390.01,134.53
2020.0,12.0,13.0,2020.9495,414.13,7.0,411.95,389.54,134.78
2020.0,12.0,20.0,2020.9686,414.82,6.0,412.51,390.46,135.2
2020.0,12.0,27.0,2020.9877,415.3,7.0,413.01,390.19,135.44
2021.0,1.0,3.0,2021.0068,415.36,7.0,413.59,391.84,135.31
2021.0,1.0,10.0,2021.026,415.04,5.0,412.96,390.83,134.78
2021.0,1.0,17.0,2021.0452,415.39,7.0,413.99,391.8,134.93
2021.0,1.0,24.0,2021.0644,415.98,7.0,413.94,391.68,135.34
2021.0,1.0,31.0,2021.0836,417.09,7.0,414.47,392.19,136.29
2021.0,2.0,7.0,2021.1027,416.89,7.0,414.9,391.64,135.97
2021.0,2.0,14.0,2021.1219,416.48,7.0,414.11,391.92,135.45
2021.0,2.0,21.0,2021.1411,416.28,7.0,413.93,392.32,135.15
2021.0,2.0,28.0,2021.1603,417.93,7.0,414.04,392.12,136.72
2021.0,3.0,7.0,2021.1795,416.91,7.0,414.31,392.22,135.58
2021.0,3.0,14.0,2021.1986,417.76,7.0,414.5,392.63,136.29
2021.0,3.0,21.0,2021.2178,417.68,6.0,415.63,393.6,136.03
2021.0,3.0,28.0,2021.237,417.98,5.0,415.93,393.88,136.1
2021.0,4.0,4.0,2021.2562,419.24,6.0,416.61,393.0,137.09
2021.0,4.0,11.0,2021.2753,418.95,5.0,416.42,393.61,136.5
2021.0,4.0,18.0,2021.2945,418.16,5.0,416.21,393.63,135.41
2021.0,4.0,25.0,2021.3137,419.97,6.0,416.92,393.48,136.94
2021.0,5.0,2.0,2021.3329,419.49,6.0,417.07,394.15,136.23
2021.0,5.0,9.0,2021.3521,418.45,6.0,417.07,393.32,135.05
2021.0,5.0,16.0,2021.3712,419.05,7.0,417.18,395.23,135.6
2021.0,5.0,23.0,2021.3904,418.89,6.0,417.8,395.13,135.51
2021.0,5.0,30.0,2021.4096,419.51,7.0,417.43,394.43,136.31
2021.0,6.0,6.0,2021.4288,419.47,7.0,416.51,393.69,136.55
2021.0,6.0,13.0,2021.4479,419.03,7.0,416.48,394.08,136.49
2021.0,6.0,20.0,2021.4671,418.44,6.0,416.29,393.73,136.35
2021.0,6.0,27.0,2021.4863,418.04,7.0,415.74,393.59,136.45
2021.0,7.0,4.0,2021.5055,417.43,7.0,415.41,393.73,136.37
2021.0,7.0,11.0,2021.5247,417.48,7.0,414.95,393.4,136.96
2021.0,7.0,18.0,2021.5438,416.71,7.0,414.12,391.57,136.74
2021.0,7.0,25.0,2021.563,415.55,7.0,413.49,392.21,136.13
2021.0,8.0,1.0,2021.5822,414.96,7.0,413.49,391.21,136.07
2021.0,8.0,8.0,2021.6014,414.52,5.0,413.0,390.7,136.13
2021.0,8.0,15.0,2021.6205,414.88,7.0,412.59,390.33,136.98
2021.0,8.0,22.0,2021.6397,413.79,5.0,412.26,389.49,136.33
2021.0,8.0,29.0,2021.6589,413.19,4.0,411.88,389.78,136.13
2021.0,9.0,5.0,2021.6781,413.33,7.0,411.66,389.05,136.6
2021.0,9.0,12.0,2021.6973,413.06,6.0,411.62,389.38,136.57
2021.0,9.0,19.0,2021.7164,413.27,7.0,411.25,389.16,136.93
2021.0,9.0,26.0,2021.7356,413.33,6.0,411.23,388.93,137.04
2021.0,10.0,3.0,2021.7548,413.61,7.0,411.27,388.93,137.26
2021.0,10.0,10.0,2021.774,413.86,7.0,411.31,389.09,137.36
2021.0,10.0,17.0,2021.7932,414.32,7.0,411.67,389.25,137.59
2021.0,10.0,24.0,2021.8123,413.87,6.0,411.61,389.48,136.84
2021.0,10.0,31.0,2021.8315,414.14,6.0,411.9,389.8,136.78
2021.0,11.0,7.0,2021.8507,414.93,7.0,412.94,390.09,137.22
2021.0,11.0,14.0,2021.8699,414.84,7.0,412.78,390.71,136.78
2021.0,11.0,21.0,2021.889,415.33,7.0,413.52,390.78,136.93
2021.0,11.0,28.0,2021.9082,416.12,7.0,414.35,391.33,137.41
2021.0,12.0,5.0,2021.9274,415.83,5.0,413.48,391.72,136.82
2021.0,12.0,12.0,2021.9466,416.41,7.0,413.97,392.19,137.14
2021.0,12.0,19.0,2021.9658,417.45,6.0,414.84,392.54,137.91
2021.0,12.0,26.0,2021.9849,417.42,7.0,415.3,392.43,137.64
2022.0,1.0,2.0,2022.0041,417.37,7.0,415.41,393.18,137.35
2022.0,1.0,9.0,2022.0233,418.28,7.0,415.03,393.99,138.05
2022.0,1.0,16.0,2022.0425,417.58,7.0,415.23,392.9,137.15
2022.0,1.0,23.0,2022.0616,419.09,6.0,416.01,393.57,138.47
2022.0,1.0,30.0,2022.0808,419.15,7.0,416.86,393.28,138.37
2022.0,2.0,6.0,2022.1,418.34,6.0,417.01,393.99,137.43
2022.0,2.0,13.0,2022.1192,419.74,7.0,416.56,394.02,138.72
2022.0,2.0,20.0,2022.1384,419.57,7.0,416.27,394.3,138.46
2022.0,2.0,27.0,2022.1575,419.16,7.0,417.65,394.54,137.95
2022.0,3.0,6.0,2022.1767,418.47,7.0,417.17,393.54,137.16
2022.0,3.0,13.0,2022.1959,418.3,6.0,417.48,394.63,136.86
2022.0,3.0,20.0,2022.2151,418.13,7.0,417.78,395.06,136.51
2022.0,3.0,27.0,2022.2342,420.32,7.0,417.36,395.3,138.48
2022.0,4.0,3.0,2022.2534,420.15,6.0,419.58,395.58,138.04
2022.0,4.0,10.0,2022.2726,420.11,6.0,418.98,396.76,137.7
2022.0,4.0,17.0,2022.2918,420.33,7.0,418.11,396.38,137.62
2022.0,4.0,24.0,2022.311,420.14,7.0,419.64,396.82,137.15
2022.0,5.0,1.0,2022.3301,420.13,7.0,419.77,397.15,136.9
2022.0,5.0,8.0,2022.3493,421.07,7.0,418.31,397.38,137.69
2022.0,5.0,15.0,2022.3685,420.92,7.0,419.31,397.06,137.47
2022.0,5.0,22.0,2022.3877,421.44,7.0,418.72,396.4,138.05
2022.0,5.0,29.0,2022.4068,421.58,7.0,419.49,396.42,138.35
2022.0,6.0,5.0,2022.426,421.26,6.0,419.6,395.92,138.3
2022.0,6.0,12.0,2022.4452,420.98,6.0,418.97,396.07,138.39
2022.0,6.0,19.0,2022.4644,420.82,7.0,418.68,395.92,138.67
2022.0,6.0,26.0,2022.4836,420.26,7.0,418.1,395.36,138.6
2022.0,7.0,3.0,2022.5027,419.69,6.0,417.45,395.15,138.55
2022.0,7.0,10.0,2022.5219,419.03,6.0,417.22,394.59,138.44
2022.0,7.0,17.0,2022.5411,418.38,6.0,417.1,394.64,138.34
2022.0,7.0,24.0,2022.5603,417.8,6.0,415.6,394.11,138.3
2022.0,7.0,31.0,2022.5795,418.15,7.0,415.06,393.55,139.18
2022.0,8.0,7.0,2022.5986,417.29,6.0,414.58,393.42,138.83
2022.0,8.0,14.0,2022.6178,417.22,6.0,414.89,392.57,139.25
2022.0,8.0,21.0,2022.637,416.52,6.0,414.36,391.49,139.0
2022.0,8.0,28.0,2022.6562,416.5,5.0,412.79,392.02,139.38
2022.0,9.0,4.0,2022.6753,416.29,7.0,413.38,391.85,139.51
2022.0,9.0,11.0,2022.6945,416.0,6.0,413.04,391.1,139.48
2022.0,9.0,18.0,2022.7137,415.52,7.0,413.29,391.02,139.17
2022.0,9.0,25.0,2022.7329,415.53,7.0,413.28,391.07,139.23
2022.0,10.0,2.0,2022.7521,415.22,7.0,413.49,391.06,138.89
2022.0,10.0,9.0,2022.7712,415.46,7.0,413.81,391.09,138.99
2022.0,10.0,16.0,2022.7904,415.84,7.0,414.35,391.2,139.15
2022.0,10.0,23.0,2022.8096,416.26,7.0,413.94,391.58,139.28
2022.0,10.0,30.0,2022.8288,416.39,5.0,414.06,391.81,139.08
2022.0,11.0,6.0,2022.8479,417.14,5.0,414.89,392.71,139.48
2022.0,11.0,13.0,2022.8671,417.25,7.0,414.76,393.55,139.24
2022.0,11.0,20.0,2022.8863,418.48,7.0,415.29,393.31,140.13
2022.0,11.0,27.0,2022.9055,417.69,2.0,415.99,394.14,139.01
2022.0,12.0,4.0,2022.9247,419.01,3.0,415.98,393.88,140.05
2022.0,12.0,11.0,2022.9438,418.81,7.0,416.31,394.66,139.56
2022.0,12.0,18.0,2022.963,419.18,7.0,417.28,394.91,139.68
2022.0,12.0,25.0,2022.9822,419.43,7.0,417.38,394.85,139.69
2023.0,1.0,1.0,2023.0014,419.29,7.0,417.47,394.96,139.31
2023.0,1.0,8.0,2023.0205,419.57,7.0,418.03,395.57,139.37
2023.0,1.0,15.0,2023.0397,419.17,7.0,417.76,396.52,138.76
2023.0,1.0,22.0,2023.0589,419.74,7.0,418.86,395.72,139.14
2023.0,1.0,29.0,2023.0781,419.82,7.0,419.22,396.2,139.06
2023.0,2.0,5.0,2023.0973,420.2,7.0,418.53,396.84,139.31
2023.0,2.0,12.0,2023.1164,420.81,7.0,419.58,397.32,139.81
2023.0,2.0,19.0,2023.1356,419.58,4.0,419.51,397.35,138.48
2023.0,2.0,26.0,2023.1548,421.55,4.0,419.17,397.28,140.36
2023.0,3.0,5.0,2023.174,421.21,7.0,418.47,397.49,139.92
2023.0,3.0,12.0,2023.1932,420.21,7.0,418.47,397.16,138.78
2023.0,3.0,19.0,2023.2123,420.78,7.0,417.91,397.8,139.18
2023.0,3.0,26.0,2023.2315,421.68,7.0,420.15,398.2,139.87
2023.0,4.0,2.0,2023.2507,422.75,6.0,420.25,398.19,140.68
2023.0,4.0,9.0,2023.2699,422.96,6.0,419.85,397.93,140.59
2023.0,4.0,16.0,2023.289,423.7,7.0,420.63,399.5,141.04
2023.0,4.0,23.0,2023.3082,424.08,7.0,420.14,399.32,141.12
2023.0,4.0,30.0,2023.3274,423.98,7.0,420.14,399.74,140.79
2023.0,5.0,7.0,2023.3466,424.29,7.0,420.69,399.74,140.92
2023.0,5.0,14.0,2023.3658,423.39,7.0,421.15,400.14,139.95
2023.0,5.0,21.0,2023.3849,423.94,7.0,421.25,400.25,140.53
2023.0,5.0,28.0,2023.4041,424.65,7.0,421.67,399.94,141.38
2023.0,6.0,4.0,2023.4233,424.38,7.0,421.25,399.37,141.37
2023.0,6.0,11.0,2023.4425,424.14,6.0,421.0,398.78,141.49
2023.0,6.0,18.0,2023.4616,423.49,7.0,420.84,398.39,141.27
2023.0,6.0,25.0,2023.4808,422.18,7.0,420.32,398.78,140.45
2023.0,7.0,2.0,2023.5,422.62,4.0,419.91,398.34,141.41
2023.0,7.0,9.0,2023.5192,422.35,5.0,419.18,397.93,141.68
2023.0,7.0,16.0,2023.5384,421.34,5.0,418.36,396.93,141.22
2023.0,7.0,23.0,2023.5575,421.28,4.0,418.03,397.3,141.7
2023.0,7.0,30.0,2023.5767,420.83,6.0,418.1,396.8,141.78
2023.0,8.0,6.0,2023.5959,420.02,6.0,417.36,395.65,141.49
2023.0,8.0,13.0,2023.6151,418.98,4.0,417.25,395.24,140.95
2023.0,8.0,20.0,2023.6342,419.31,2.0,416.64,395.22,141.73
2023.0,8.0,27.0,2023.6534,419.27,5.0,416.42,394.45,142.11
2023.0,9.0,3.0,2023.6726,418.64,4.0,416.27,393.92,141.82
2023.0,9.0,10.0,2023.6918,418.52,2.0,416.15,393.52,141.98
2023.0,9.0,17.0,2023.711,418.33,5.0,415.65,393.79,141.96
2023.0,9.0,24.0,2023.7301,418.29,7.0,415.34,393.46,142.0
2023.0,10.0,1.0,2023.7493,418.31,6.0,415.3,393.52,141.99
2023.0,10.0,8.0,2023.7685,418.53,5.0,415.39,393.58,142.08
2023.0,10.0,15.0,2023.7877,419.46,7.0,415.82,393.98,142.8
2023.0,10.0,22.0,2023.8068,418.91,6.0,416.19,394.23,141.97
2023.0,10.0,29.0,2023.826,419.05,7.0,416.41,394.47,141.78
2023.0,11.0,5.0,2023.8452,419.28,5.0,417.0,394.8,141.67
2023.0,11.0,12.0,2023.8644,421.22,6.0,417.31,395.64,143.26
2023.0,11.0,19.0,2023.8836,421.21,5.0,418.38,395.26,142.9
2023.0,11.0,26.0,2023.9027,420.31,2.0,417.81,396.21,141.69
2023.0,12.0,3.0,2023.9219,421.02,2.0,419.23,396.43,142.1
2023.0,12.0,10.0,2023.9411,422.2,7.0,418.82,396.39,142.99
2023.0,12.0,17.0,2023.9603,422.24,5.0,419.05,397.72,142.78
2023.0,12.0,24.0,2023.9795,421.86,5.0,419.41,397.53,142.15
2023.0,12.0,31.0,2023.9986,422.52,4.0,419.34,397.73,142.57
2024.0,1.0,7.0,2024.0178,423.49,5.0,419.47,398.26,143.32
2024.0,1.0,14.0,2024.0369,422.84,7.0,419.3,398.05,142.46
2024.0,1.0,21.0,2024.056,422.86,7.0,419.64,398.05,142.29
2024.0,1.0,28.0,2024.0751,422.28,6.0,419.72,398.08,141.54
2024.0,2.0,4.0,2024.0943,425.83,5.0,420.08,398.18,144.96
2024.0,2.0,11.0,2024.1134,423.61,6.0,420.9,397.99,142.62
2024.0,2.0,18.0,2024.1325,425.21,3.0,419.71,398.53,144.13
2024.0,2.0,25.0,2024.1516,425.13,7.0,421.25,398.32,143.95
2024.0,3.0,3.0,2024.1708,425.45,4.0,421.44,398.78,144.18
2024.0,3.0,10.0,2024.1899,425.56,7.0,420.08,400.31,144.16
2024.0,3.0,17.0,2024.209,425.29,7.0,420.76,400.87,143.73
2024.0,3.0,24.0,2024.2281,424.79,7.0,421.52,400.49,143.02
2024.0,3.0,31.0,2024.2473,426.8,7.0,422.63,400.97,144.78
2024.0,4.0,7.0,2024.2664,425.98,7.0,422.68,401.36,143.68
2024.0,4.0,14.0,2024.2855,426.37,7.0,423.84,401.84,143.75
2024.0,4.0,21.0,2024.3046,427.98,7.0,424.0,401.62,145.08
2024.0,4.0,28.0,2024.3238,427.0,7.0,423.88,402.0,143.84
2024.0,5.0,5.0,2024.3429,426.92,7.0,424.32,401.9,143.57
2024.0,5.0,12.0,2024.362,427.03,7.0,423.49,402.07,143.59
2024.0,5.0,19.0,2024.3811,426.68,7.0,423.83,401.81,143.25
2024.0,5.0,26.0,2024.4003,426.88,7.0,424.62,402.09,143.58
2024.0,6.0,2.0,2024.4194,427.02,7.0,424.47,401.85,143.96
2024.0,6.0,9.0,2024.4385,427.33,6.0,424.24,401.73,144.61
